time,open,high,low,close
2022-10-11T01:00:00+01:00,7851,7943,7580,7827
2022-10-12T01:00:00+01:00,7824,7940,7775,7879
2022-10-13T01:00:00+01:00,7879,7900,7197,7718
2022-10-14T01:00:00+01:00,7716,7985,7475,7561
2022-10-15T01:00:00+01:00,7563,7628,7480,7542
2022-10-16T01:00:00+01:00,7536,7838,7529,7737
2022-10-17T01:00:00+01:00,7739,8004,7682,7908
2022-10-18T01:00:00+01:00,7913,7969,7537,7731
2022-10-19T01:00:00+01:00,7732,7755,7434,7489
2022-10-20T01:00:00+01:00,7490,7738,7403,7510
2022-10-21T01:00:00+01:00,7510,7658,7288,7625
2022-10-22T01:00:00+01:00,7627,7662,7475,7600
2022-10-23T01:00:00+01:00,7599,7920,7480,7793
2022-10-24T01:00:00+01:00,7793,7824,7500,7628
2022-10-25T01:00:00+01:00,7627,8487,7602,8022
2022-10-26T01:00:00+01:00,8025,8388,8000,8147
2022-10-27T01:00:00+01:00,8138,8600,7971,8006
2022-10-28T01:00:00+01:00,8009,8337,7850,8210
2022-10-29T01:00:00+01:00,8207,8545,8200,8380
2022-10-30T01:00:00+01:00,8376,8662,8069,8185
2022-10-31T00:00:00Z,8191,8357,8004,8124
2022-11-01T00:00:00Z,8122,8329,7976,8021
2022-11-02T00:00:00Z,8025,8212,7671,7861
2022-11-03T00:00:00Z,7862,8548,7820,7930
2022-11-04T00:00:00Z,7922,8499,7895,8390
2022-11-05T00:00:00Z,8390,8596,8148,8285
2022-11-06T00:00:00Z,8280,8310,7913,7942
2022-11-07T00:00:00Z,7942,8206,7825,7988
2022-11-08T00:00:00Z,7983,8044,6102,6710
2022-11-09T00:00:00Z,6717,6717,5289,5479
2022-11-10T00:00:00Z,5483,6910,5389,6691
2022-11-11T00:00:00Z,6707,6707,6143,6449
2022-11-12T00:00:00Z,6450,6461,5714,5757
2022-11-13T00:00:00Z,5766,5950,5583,5704
2022-11-14T00:00:00Z,5700,6297,5367,6027
2022-11-15T00:00:00Z,6034,6758,5956,6437
2022-11-16T00:00:00Z,6437,6796,6180,6267
2022-11-17T00:00:00Z,6267,6370,5957,6009
2022-11-18T00:00:00Z,6001,6237,5908,6071
2022-11-19T00:00:00Z,6073,6720,6015,6565
2022-11-20T00:00:00Z,6564,6797,6021,6131
2022-11-21T00:00:00Z,6131,6527,5725,6060
2022-11-22T00:00:00Z,6061,6318,5795,6165
2022-11-23T00:00:00Z,6160,6389,6010,6234
2022-11-24T00:00:00Z,6238,6333,6068,6111
2022-11-25T00:00:00Z,6103,6610,5969,6306
2022-11-26T00:00:00Z,6309,6401,6222,6379
2022-11-27T00:00:00Z,6375,6546,6230,6243
2022-11-28T00:00:00Z,6238,6340,5968,6277
2022-11-29T00:00:00Z,6273,6520,6205,6460
2022-11-30T00:00:00Z,6457,7000,6457,6761
2022-12-01T00:00:00Z,6761,6773,6541,6696
2022-12-02T00:00:00Z,6699,6864,6489,6803
2022-12-03T00:00:00Z,6803,6900,6591,6631
2022-12-04T00:00:00Z,6629,7487,6629,7318
2022-12-05T00:00:00Z,7320,7510,7022,7153
2022-12-06T00:00:00Z,7149,7327,7057,7160
2022-12-07T00:00:00Z,7165,7200,6730,6970
2022-12-08T00:00:00Z,6980,7070,6864,7009
2022-12-09T00:00:00Z,7008,7149,6871,6924
2022-12-10T00:00:00Z,6924,6992,6842,6862
2022-12-11T00:00:00Z,6870,7084,6858,6902
2022-12-12T00:00:00Z,6893,6924,6515,6583
2022-12-13T00:00:00Z,6584,6652,6235,6493
2022-12-14T00:00:00Z,6489,6619,6335,6447
2022-12-15T00:00:00Z,6445,6485,6153,6257
2022-12-16T00:00:00Z,6251,6313,5381,5476
2022-12-17T00:00:00Z,5470,5779,5461,5716
2022-12-18T00:00:00Z,5716,5793,5479,5536
2022-12-19T00:00:00Z,5537,5709,5381,5424
2022-12-20T00:00:00Z,5435,5676,5399,5649
2022-12-21T00:00:00Z,5648,5660,5481,5561
2022-12-22T00:00:00Z,5563,5669,5466,5602
2022-12-23T00:00:00Z,5608,5636,5482,5499
2022-12-24T00:00:00Z,5499,5528,5435,5496
2022-12-25T00:00:00Z,5493,5546,5406,5519
2022-12-26T00:00:00Z,5524,5538,5462,5538
2022-12-27T00:00:00Z,5537,5568,5470,5511
2022-12-28T00:00:00Z,5508,5530,5152,5227
2022-12-29T00:00:00Z,5236,5264,5075,5168
2022-12-30T00:00:00Z,5174,5210,5015,5133
2022-12-31T00:00:00Z,5137,5155,5047,5089
2023-01-01T00:00:00Z,5089,5150,5034,5143
2023-01-02T00:00:00Z,5148,5420,5064,5374
2023-01-03T00:00:00Z,5375,5518,5283,5334
2023-01-04T00:00:00Z,5332,5502,5305,5376
2023-01-05T00:00:00Z,5370,5480,5320,5395
2023-01-06T00:00:00Z,5393,5491,5294,5432
2023-01-07T00:00:00Z,5434,5571,5427,5478
2023-01-08T00:00:00Z,5470,5774,5396,5720
2023-01-09T00:00:00Z,5720,5984,5660,5734
2023-01-10T00:00:00Z,5738,5890,5635,5873
2023-01-11T00:00:00Z,5874,5940,5670,5932
2023-01-12T00:00:00Z,5935,6355,5930,6233
2023-01-13T00:00:00Z,6245,6663,6127,6538
2023-01-14T00:00:00Z,6544,7658,6524,7149
2023-01-15T00:00:00Z,7148,7189,6710,7094
2023-01-16T00:00:00Z,7086,7498,6858,7129
2023-01-17T00:00:00Z,7135,7245,6984,7050
2023-01-18T00:00:00Z,7050,7312,6495,6562
2023-01-19T00:00:00Z,6551,6743,6469,6654
2023-01-20T00:00:00Z,6659,7241,6616,7183
2023-01-21T00:00:00Z,7184,7410,6999,7050
2023-01-22T00:00:00Z,7042,7354,6958,7173
2023-01-23T00:00:00Z,7164,8000,7164,7772
2023-01-24T00:00:00Z,7778,8050,7226,7362
2023-01-25T00:00:00Z,7366,7742,7186,7605
2023-01-26T00:00:00Z,7600,7695,7328,7541
2023-01-27T00:00:00Z,7541,7745,7300,7652
2023-01-28T00:00:00Z,7655,7733,7368,7431
2023-01-29T00:00:00Z,7430,7798,7368,7798
2023-01-30T00:00:00Z,7787,7834,6975,7191
2023-01-31T00:00:00Z,7192,7360,7113,7222
2023-02-01T00:00:00Z,7231,7570,7001,7474
2023-02-02T00:00:00Z,7484,8249,7481,7670
2023-02-03T00:00:00Z,7657,7945,7563,7885
2023-02-04T00:00:00Z,7887,7973,7751,7791
2023-02-05T00:00:00Z,7804,7955,7447,7615
2023-02-06T00:00:00Z,7613,7740,7402,7477
2023-02-07T00:00:00Z,7479,7900,7455,7860
2023-02-08T00:00:00Z,7860,7936,7566,7736
2023-02-09T00:00:00Z,7733,7833,6820,7022
2023-02-10T00:00:00Z,7026,7138,6905,7022
2023-02-11T00:00:00Z,7019,7235,6983,7194
2023-02-12T00:00:00Z,7191,7200,6892,6984
2023-02-13T00:00:00Z,6969,7040,6574,6788
2023-02-14T00:00:00Z,6795,7116,6721,7060
2023-02-15T00:00:00Z,7060,7450,6988,7424
2023-02-16T00:00:00Z,7421,7690,7128,7152
2023-02-17T00:00:00Z,7144,7558,7092,7414
2023-02-18T00:00:00Z,7410,7513,7286,7501
2023-02-19T00:00:00Z,7501,7709,7324,7414
2023-02-20T00:00:00Z,7404,7626,7231,7590
2023-02-21T00:00:00Z,7587,8471,7349,8384
2023-02-22T00:00:00Z,8390,8708,7893,8489
2023-02-23T00:00:00Z,8494,9836,8422,9477
2023-02-24T00:00:00Z,9477,10400,8555,8720
2023-02-25T00:00:00Z,8719,9579,8557,9424
2023-02-26T00:00:00Z,9419,10185,9311,9903
2023-02-27T00:00:00Z,9900,10013,9201,9384
2023-02-28T00:00:00Z,9384,9588,9012,9105
2023-03-01T00:00:00Z,9102,10708,9072,10352
2023-03-02T00:00:00Z,10343,10800,9961,10578
2023-03-03T00:00:00Z,10572,11210,9744,10509
2023-03-04T00:00:00Z,10511,10829,9800,10033
2023-03-05T00:00:00Z,10035,10514,9984,10190
2023-03-06T00:00:00Z,10193,10545,9827,10068
2023-03-07T00:00:00Z,10066,10193,9431,9579
2023-03-08T00:00:00Z,9578,9648,8094,8126
2023-03-09T00:00:00Z,8127,8407,7314,7477
2023-03-10T00:00:00Z,7474,8160,7150,7747
2023-03-11T00:00:00Z,7736,7961,6950,7502
2023-03-12T00:00:00Z,7497,8250,7037,8193
2023-03-13T00:00:00Z,8203,9567,8020,9121
2023-03-14T00:00:00Z,9128,9611,8687,8975
2023-03-15T00:00:00Z,8963,9154,8001,8145
2023-03-16T00:00:00Z,8142,8375,7952,8255
2023-03-17T00:00:00Z,8255,9049,8133,9026
2023-03-18T00:00:00Z,9021,9186,8484,8565
2023-03-19T00:00:00Z,8565,9075,8518,8732
2023-03-20T00:00:00Z,8745,8959,8463,8533
2023-03-21T00:00:00Z,8544,8878,8277,8852
2023-03-22T00:00:00Z,8857,8997,8229,8411
2023-03-23T00:00:00Z,8405,8843,8332,8686
2023-03-24T00:00:00Z,8690,8703,8177,8357
2023-03-25T00:00:00Z,8360,8424,8084,8222
2023-03-26T00:00:00Z,8218,8498,8171,8399
2023-03-27T01:00:00+01:00,8399,8463,7851,8070
2023-03-28T01:00:00+01:00,8076,8572,8006,8453
2023-03-29T01:00:00+01:00,8453,9001,8447,8797
2023-03-30T01:00:00+01:00,8799,8929,8602,8728
2023-03-31T01:00:00+01:00,8727,8900,8640,8796
2023-04-01T01:00:00+01:00,8797,8837,8642,8784
2023-04-02T01:00:00+01:00,8783,8865,8470,8548
2023-04-03T01:00:00+01:00,8552,8598,8226,8376
2023-04-04T01:00:00+01:00,8377,8674,8301,8600
2023-04-05T01:00:00+01:00,8599,8874,8489,8623
2023-04-06T01:00:00+01:00,8630,8637,8413,8497
2023-04-07T01:00:00+01:00,8510,8635,8394,8617
2023-04-08T01:00:00+01:00,8611,8705,8552,8665
2023-04-09T01:00:00+01:00,8665,8758,8507,8639
2023-04-10T01:00:00+01:00,8633,8722,8430,8705
2023-04-11T01:00:00+01:00,8711,9452,8653,9204
2023-04-12T01:00:00+01:00,9199,9440,8876,9324
2023-04-13T01:00:00+01:00,9333,9392,8848,9081
2023-04-14T01:00:00+01:00,9079,9999,9000,9250
2023-04-15T01:00:00+01:00,9250,9261,9020,9097
2023-04-16T01:00:00+01:00,9095,9254,8976,9217
2023-04-17T01:00:00+01:00,9218,9221,8890,8936
2023-04-18T01:00:00+01:00,8938,9134,8875,9065
2023-04-19T01:00:00+01:00,9067,9146,8270,8407
2023-04-20T01:00:00+01:00,8405,8555,8120,8261
2023-04-21T01:00:00+01:00,8254,8866,8050,8222
2023-04-22T01:00:00+01:00,8217,8321,8112,8285
2023-04-23T01:00:00+01:00,8282,8424,8130,8252
2023-04-24T01:00:00+01:00,8252,8350,7940,7999
2023-04-25T01:00:00+01:00,7999,8143,7726,8113
2023-04-26T01:00:00+01:00,8111,8736,7831,8240
2023-04-27T01:00:00+01:00,8234,8448,8130,8276
2023-04-28T01:00:00+01:00,8271,8281,8084,8211
2023-04-29T01:00:00+01:00,8214,8354,8177,8285
2023-04-30T01:00:00+01:00,8273,8320,8111,8164
2023-05-01T01:00:00+01:00,8168,8202,7841,7974
2023-05-02T01:00:00+01:00,7974,8038,7870,7969
2023-05-03T01:00:00+01:00,7966,8100,7801,8087
2023-05-04T01:00:00+01:00,8085,8118,7867,8042
2023-05-05T01:00:00+01:00,8045,8193,7928,8139
2023-05-06T01:00:00+01:00,8148,8217,7825,7879
2023-05-07T01:00:00+01:00,7889,7974,7853,7877
2023-05-08T01:00:00+01:00,7868,7913,7040,7230
2023-05-09T01:00:00+01:00,7230,7419,7165,7317
2023-05-10T01:00:00+01:00,7321,7417,6736,7047
2023-05-11T01:00:00+01:00,7048,7049,6503,6664
2023-05-12T01:00:00+01:00,6663,6946,6440,6942
2023-05-13T01:00:00+01:00,6945,6945,6711,6768
2023-05-14T01:00:00+01:00,6764,6890,6686,6831
2023-05-15T01:00:00+01:00,6832,7031,6725,6890
2023-05-16T01:00:00+01:00,6892,6915,6750,6808
2023-05-17T01:00:00+01:00,6816,6889,6660,6815
2023-05-18T01:00:00+01:00,6821,6867,6560,6690
2023-05-19T01:00:00+01:00,6690,6720,6600,6666
2023-05-20T01:00:00+01:00,6666,6700,6605,6694
2023-05-21T01:00:00+01:00,6695,6713,6514,6583
2023-05-22T01:00:00+01:00,6580,6691,6472,6664
2023-05-23T01:00:00+01:00,6665,6802,6630,6748
2023-05-24T01:00:00+01:00,6740,6742,6430,6452
2023-05-25T01:00:00+01:00,6450,6466,6269,6297
2023-05-26T01:00:00+01:00,6303,6488,6252,6414
2023-05-27T01:00:00+01:00,6412,6545,6374,6529
2023-05-28T01:00:00+01:00,6529,6749,6507,6680
2023-05-29T01:00:00+01:00,6683,6777,6634,6681
2023-05-30T01:00:00+01:00,6683,6731,6552,6626
2023-05-31T01:00:00+01:00,6625,6666,6403,6496
2023-06-01T01:00:00+01:00,6497,6532,6318,6447
2023-06-02T01:00:00+01:00,6451,6553,6365,6528
2023-06-03T01:00:00+01:00,6526,6566,6477,6530
2023-06-04T01:00:00+01:00,6530,6589,6482,6489
2023-06-05T01:00:00+01:00,6489,6512,5592,5956
2023-06-06T01:00:00+01:00,5957,6275,5917,6172
2023-06-07T01:00:00+01:00,6169,6169,5927,5984
2023-06-08T01:00:00+01:00,5982,6115,5942,5992
2023-06-09T01:00:00+01:00,5992,6026,5852,5923
2023-06-10T01:00:00+01:00,5921,5926,4816,5468
2023-06-11T01:00:00+01:00,5460,5533,5361,5440
2023-06-12T01:00:00+01:00,5443,5527,5265,5496
2023-06-13T01:00:00+01:00,5496,5725,5475,5593
2023-06-14T01:00:00+01:00,5602,5698,5264,5395
2023-06-15T01:00:00+01:00,5394,5655,5362,5540
2023-06-16T01:00:00+01:00,5534,5821,5426,5659
2023-06-17T01:00:00+01:00,5660,5857,5626,5747
2023-06-18T01:00:00+01:00,5745,5770,5564,5631
2023-06-19T01:00:00+01:00,5633,5746,5587,5717
2023-06-20T01:00:00+01:00,5716,5941,5603,5936
2023-06-21T01:00:00+01:00,5933,6420,5887,6349
2023-06-22T01:00:00+01:00,6347,6653,6271,6319
2023-06-23T01:00:00+01:00,6316,6531,6162,6438
2023-06-24T01:00:00+01:00,6437,6648,6247,6293
2023-06-25T01:00:00+01:00,6295,6781,6283,6580
2023-06-26T01:00:00+01:00,6581,6581,6159,6311
2023-06-27T01:00:00+01:00,6311,6508,6280,6426
2023-06-28T01:00:00+01:00,6430,6435,5920,6102
2023-06-29T01:00:00+01:00,6103,6384,6069,6315
2023-06-30T01:00:00+01:00,6320,6699,6012,6640
2023-07-01T01:00:00+01:00,6643,6706,6539,6650
2023-07-02T01:00:00+01:00,6649,7300,6485,7240
2023-07-03T01:00:00+01:00,7239,7435,6917,6957
2023-07-04T01:00:00+01:00,6962,7037,6725,7008
2023-07-05T01:00:00+01:00,7015,7191,6757,6905
2023-07-06T01:00:00+01:00,6907,7289,6681,6696
2023-07-07T01:00:00+01:00,6695,6959,6640,6934
2023-07-08T01:00:00+01:00,6944,7250,6917,7071
2023-07-09T01:00:00+01:00,7074,7321,6933,6961
2023-07-10T01:00:00+01:00,6959,7137,6793,7042
2023-07-11T01:00:00+01:00,7037,7078,6891,6941
2023-07-12T01:00:00+01:00,6939,7071,6859,6927
2023-07-13T01:00:00+01:00,6932,7372,6897,7353
2023-07-14T01:00:00+01:00,7353,7488,6760,7015
2023-07-15T01:00:00+01:00,7016,7139,6932,7119
2023-07-16T01:00:00+01:00,7122,7122,6911,6960
2023-07-17T01:00:00+01:00,6952,7161,6831,7008
2023-07-18T01:00:00+01:00,7013,7068,6761,6886
2023-07-19T01:00:00+01:00,6882,6990,6854,6888
2023-07-20T01:00:00+01:00,6891,7051,6786,6877
2023-07-21T01:00:00+01:00,6881,6910,6773,6856
2023-07-22T01:00:00+01:00,6855,6949,6655,6717
2023-07-23T01:00:00+01:00,6716,6816,6683,6739
2023-07-24T01:00:00+01:00,6730,6786,6350,6510
2023-07-25T01:00:00+01:00,6516,6563,6440,6535
2023-07-26T01:00:00+01:00,6537,6928,6444,6791
2023-07-27T01:00:00+01:00,6790,7004,6763,6944
2023-07-28T01:00:00+01:00,6946,7101,6939,7027
2023-07-29T01:00:00+01:00,7032,7098,6962,7017
2023-07-30T01:00:00+01:00,7011,7058,6709,6738
2023-07-31T01:00:00+01:00,6737,6907,6625,6716
2023-08-01T01:00:00+01:00,6716,6799,6506,6784
2023-08-02T01:00:00+01:00,6796,6868,6381,6427
2023-08-03T01:00:00+01:00,6433,6492,6305,6338
2023-08-04T01:00:00+01:00,6338,6462,6100,6206
2023-08-05T01:00:00+01:00,6207,6277,6138,6276
2023-08-06T01:00:00+01:00,6275,6491,6260,6419
2023-08-07T01:00:00+01:00,6417,6528,6262,6416
2023-08-08T01:00:00+01:00,6417,6527,6320,6447
2023-08-09T01:00:00+01:00,6447,6481,6236,6343
2023-08-10T01:00:00+01:00,6343,6386,6224,6360
2023-08-11T01:00:00+01:00,6363,6389,6257,6298
2023-08-12T01:00:00+01:00,6293,6349,6261,6325
2023-08-13T01:00:00+01:00,6325,6333,6204,6243
2023-08-14T01:00:00+01:00,6237,6360,6178,6271
2023-08-15T01:00:00+01:00,6272,6280,5600,5934
2023-08-16T01:00:00+01:00,5931,5998,5536,5748
2023-08-17T01:00:00+01:00,5743,5818,4591,5352
2023-08-18T01:00:00+01:00,5342,5510,5327,5475
2023-08-19T01:00:00+01:00,5474,5761,5466,5653
2023-08-20T01:00:00+01:00,5654,5716,5547,5694
2023-08-21T01:00:00+01:00,5692,5731,5435,5572
2023-08-22T01:00:00+01:00,5573,5632,5350,5553
2023-08-23T01:00:00+01:00,5553,5719,5450,5680
2023-08-24T01:00:00+01:00,5680,5742,5568,5664
2023-08-25T01:00:00+01:00,5662,5784,5517,5769
2023-08-26T01:00:00+01:00,5769,5778,5572,5576
2023-08-27T01:00:00+01:00,5578,5910,5575,5825
2023-08-28T01:00:00+01:00,5827,5838,5655,5710
2023-08-29T01:00:00+01:00,5711,5845,5491,5736
2023-08-30T01:00:00+01:00,5733,5804,5621,5656
2023-08-31T01:00:00+01:00,5656,5691,5338,5528
2023-09-01T01:00:00+01:00,5529,5554,5329,5478
2023-09-02T01:00:00+01:00,5478,5530,5424,5462
2023-09-03T01:00:00+01:00,5462,5485,5377,5412
2023-09-04T01:00:00+01:00,5412,5492,5285,5367
2023-09-05T01:00:00+01:00,5368,5555,5308,5427
2023-09-06T01:00:00+01:00,5431,5485,5310,5405
2023-09-07T01:00:00+01:00,5404,5482,5339,5457
2023-09-08T01:00:00+01:00,5458,5503,5336,5400
2023-09-09T01:00:00+01:00,5401,5421,5375,5396
2023-09-10T01:00:00+01:00,5396,5396,5181,5265
2023-09-11T01:00:00+01:00,5273,5294,5006,5115
2023-09-12T01:00:00+01:00,5113,5340,5089,5184
2023-09-13T01:00:00+01:00,5188,5361,5155,5308
2023-09-14T01:00:00+01:00,5311,5405,5277,5366
2023-09-15T01:00:00+01:00,5371,5535,5345,5517
2023-09-16T01:00:00+01:00,5526,5613,5461,5528
2023-09-17T01:00:00+01:00,5529,5541,5338,5375
2023-09-18T01:00:00+01:00,5376,5570,5328,5446
2023-09-19T01:00:00+01:00,5446,5504,5385,5454
2023-09-20T01:00:00+01:00,5456,5498,5255,5346
2023-09-21T01:00:00+01:00,5344,5388,5093,5102
2023-09-22T01:00:00+01:00,5102,5215,5059,5148
2023-09-23T01:00:00+01:00,5151,5193,5099,5170
2023-09-24T01:00:00+01:00,5178,5192,5100,5113
2023-09-25T01:00:00+01:00,5114,5261,5062,5234
2023-09-26T01:00:00+01:00,5232,5271,5133,5200
2023-09-27T01:00:00+01:00,5199,5334,5145,5167
2023-09-28T01:00:00+01:00,5165,5290,5153,5231
2023-09-29T01:00:00+01:00,5234,5283,5151,5193
2023-09-30T01:00:00+01:00,5197,5253,5181,5243
2023-10-01T01:00:00+01:00,5242,5656,5232,5554
2023-10-02T01:00:00+01:00,5559,5587,5183,5236
2023-10-03T01:00:00+01:00,5242,5320,5200,5222
2023-10-04T01:00:00+01:00,5221,5300,5027,5275
2023-10-05T01:00:00+01:00,5272,5356,5251,5318
2023-10-06T01:00:00+01:00,5319,5349,5200,5328
2023-10-07T01:00:00+01:00,5328,5463,5328,5435
2023-10-08T01:00:00+01:00,5439,5490,5300,5306
2023-10-09T01:00:00+01:00,5303,5400,5090,5208
2023-10-10T01:00:00+01:00,5212,5256,5163,5168
2023-10-11T01:00:00+01:00,5174,5174,5034,5117
2023-10-12T01:00:00+01:00,5117,5149,5030,5066
2023-10-13T01:00:00+01:00,5067,5192,5059,5119
2023-10-14T01:00:00+01:00,5118,5144,5072,5108
2023-10-15T01:00:00+01:00,5110,5143,5050,5070
2023-10-16T01:00:00+01:00,5073,5320,5071,5156
2023-10-17T01:00:00+01:00,5158,5172,5019,5098
2023-10-18T01:00:00+01:00,5087,5156,4988,5005
2023-10-19T01:00:00+01:00,5005,5020,4809,4906
2023-10-20T01:00:00+01:00,4909,5060,4895,5022
2023-10-21T01:00:00+01:00,5023,5368,5008,5253
2023-10-22T01:00:00+01:00,5258,5425,5150,5407
2023-10-23T01:00:00+01:00,5405,6120,5295,5892
2023-10-24T01:00:00+01:00,5888,6091,5635,5757
2023-10-25T01:00:00+01:00,5758,5920,5624,5813
2023-10-26T01:00:00+01:00,5812,5979,5747,5794
